startWith,name,symptoms,url
v,Viêm quanh khớp vai,Giai đoạn 1: Đóng băng|$|Giai đoạn 2: Đông cứng|$|Giai đoạn 3: Tan băng,https://www.vinmec.com/vi/benh/viem-quanh-khop-vai-3271/
v,Viêm tuyến vú,,https://www.vinmec.com/vi/benh/viem-tuyen-vu-3175/
v,Viêm mũi họng,"Chảy nước mũi hoặc nghẹt mũi|$|Hắt xì|$|Ho|$|Đau hoặc rát họng|$|Mắt ngứa hoặc chảy nước mắt|$|Nhức đầu|$|Mệt mỏi|$|Đau khắp người|$|Sốt nhẹ|$|Chảy dịch mũi sau.|$|Ho nặng tiếng hơn, kèm theo có khạc ra đờm có màu (xanh, xám, đục …)|$|Sốt cao > 38,5 kèm theo có rét run|$|Họng đau rát nặng hơn|$|Hơi thở có mùi hôi|$|Amidan có thể sưng to|$|Nội soi tai mũi họng có thể thấy viêm xuất tiết, chảy mủ|$|Xét nghiệm: công thức máu có thể thấy bạch cầu tăng",https://www.vinmec.com/vi/benh/viem-mui-hong-3290/
v,Viêm nhiễm miệng,"Sốt kèm rét run từng cơn, mạch nhanh hoặc rối loạn nhịp tim.|$|Mệt mỏi, li bì, là biểu hiện của nhiễm trùng nhiễm độc. Có thể hôn mê khi có viêm não, viêm màng não.|$|Rối loạn hô hấp: khó thở, tràn dịch mủ vào trung thất.|$|Rối loạn thị giác: thị lực giảm, nhìn đôi.|$|Viêm nhiễm, sưng nóng đỏ đau, lở loét|$|Rối loạn về ăn nhai nuốt do sung nề các tổ chức trong khoang miệng.|$|Có thể xuất hiện áp xe dưới lưỡi, dưới niêm mạc.|$|Nổi hạch góc hàm.|$|Hạn chế vận động há miệng, vận động lưỡi, lưỡi bị đẩy cao lên trên hoặc bị lệch sang một bên.",https://www.vinmec.com/vi/benh/viem-nhiem-mieng-4630/
v,Viêm hậu môn,"Cảm giác mót thường xuyên hoặc liên tục dù không có nhu cầu đi tiêu|$|Trực tràng có biểu hiện đau, chảy máu hoặc có chất nhầy|$|Đau ở vùng trái của bụng kèm cảm giác đầy ở trực tràng|$|Tiêu chảy|$|Cảm giác đau khi đi vệ sinh|$|Viêm ngứa hậu môn cũng là một biểu hiện của bệnh",https://www.vinmec.com/vi/benh/viem-hau-mon-4698/
v,Viêm ruột do virus,"Đau thắt bụng hoặc đau bụng;|$|Tiêu chảy;|$|Buồn nôn hoặc ói mửa;|$|Sụt cân;|$|Sốt nhẹ;|$|Đau nhức cơ hoặc đầu.|$|Đi phân lỏng liên tục trong 24 giờ; phân có lẫn máu;|$|Nôn mửa kéo dài hơn 2 ngày, nôn ra máu;|$|Có các dấu hiệu bị mất nước như cảm giác khát nước liên tục, khô miệng, nước tiểu màu vàng đậm hoặc có rất ít nước tiểu, chóng mặt hoặc choáng váng.|$|Sốt trên 40 độ.|$|Sốt cao;|$|Hôn mê;|$|Tiêu chảy và phân có máu;|$|Có các dấu hiệu bị mất nước.|$|Ói mửa kéo dài hơn vài giờ;|$|Không có tã ướt trong sáu giờ;|$|Phân có lẫn máu máu hoặc tiêu chảy nghiêm trọng;|$|Buồn ngủ bất thường.",https://www.vinmec.com/vi/benh/viem-ruot-do-virus-4790/
v,Viêm xương,"Sốt cao 39-400C, sốt kéo dài, rét run, mạch nhanh nhỏ, có  thể 120-140 lần/phút, bệnh lờ đờ có thể có co giật.|$|Đau tự nhiên tại vùng gần khớp gia tăng dần lên, dữ dội đau xiên chéo, xuyên thấu và gia tăng khi ấn mạnh.|$|Giảm hoặc mất cơ năng của chi bị viêm|$|Sưng toàn bộ chi viêm, da nhợt nhạt hoặc tím đỏ, tĩnh mạch dưới da nổi rõ,  lúc đầu da còn căng sau mềm và có thể lùng nhùng.|$|Khớp sưng to do phản ứng giao cảm, tuy nhiên đối với trẻ nhũ nhi, viêm có thể lan sang khớp thực sự và gây một viêm khớp mủ.|$|Tại  chỗ vùng xương viêm to phình, xù xì, da hơi xám, có một vài lỗ dò hình phễu dính sát xương, có thể tái phát các đợt cấp.|$|X quang: điển hình với các dấu  hiệu: đặc xương, phản ứng màng xương, xương  tù, biến dạng xương.|$|Đau tại vị trí viêm, đau kiểu cơ học, đau khi vận động, giảm đau khi nghỉ ngơi|$|Cứng khớp buổi sáng: liên độ cứng có thể đáng chú ý nhất khi thức dậy vào buổi sáng hoặc sau một thời gian không hoạt động.|$|Mất linh hoạt của chi: có thể không có khả năng di chuyển khớp đầy đủ phạm vi chuyển động của nó.|$|Cảm giác: có thể nghe hoặc cảm thấy một cảm giác khi vận động hay tế bì, mất cảm giác|$|Có khối cứng, có thể hình thành xung quanh các khớp bị ảnh hưởng.",https://www.vinmec.com/vi/benh/viem-xuong-3215/
v,Vàng da bệnh lý,"Vàng da xuất hiện sớm trước 24 - 36 giờ tuổi|$|Mức độ vàng da vừa đến rõ, vàng toàn thân|$|Tốc độ vàng da tăng nhanh|$|Vàng da kéo dài trên 1 tuần (ở trẻ đủ tháng) hay trên 2 tuần (ở trẻ non tháng)|$|Vàng da có kèm với bất kỳ dấu hiệu bất thường khác:|$|Ngoài ra, có thể kèm theo các triệu chứng của những bệnh lý nguyên nhân như gan to, lách to,..",https://www.vinmec.com/vi/benh/vang-da-benh-ly-3234/
v,Viêm màng não mủ,"Hội chứng nhiễm khuẩn: sốt cao đột ngột, viêm long đường hô hấp trên, quấy khóc hoặc li bì, mệt mỏi, ăn uống kém, da tái xấu.|$|Hội chứng màng não: buồn nôn, nôn ói, đau đầu (ở trẻ nhỏ thường quấy khóc hoặc khóc thét từng cơn), có thể có biểu hiện sợ ánh sáng|$|Các biểu hiện khác: co giật, hôn mê, liệt, xuất hiện tử ban (trong nhiễm não mô cầu)|$|Hội chứng nhiễm khuẩn: thường không rõ rệt, có thể không sốt, thậm chí còn hạ thân nhiệt|$|Hội chứng màng não cũng không đầy đủ hoặc kín đáo. Trẻ thường bỏ bú, nôn trớ, thở rên, thở không đều hoặc có cơn ngừng thở, thóp phồng hoặc căng nhẹ, bụng chướng, tiêu chảy, giảm trương lực cơ, co giật.|$|Tử vong: mặc dù có nhiều tiến bộ trong hồi sức thần kinh, tỷ lệ tử vong của viêm màng não mủ còn rất cao do tổn thương não nặng nề, sốc nhiễm trùng, rối loạn nước-điện giải, suy kiệt...|$|Tổn thương dây thần kinh sọ não gây điếc, mù, câm...|$|Áp xe não, áp xe dưới màng cứng, viêm tắc tĩnh mạch, viêm quanh mạch máu não...|$|Tắc nghẽn dịch não tuỷ gây não úng thuỷ|$|Ngoài ra còn các biến chứng ngoài hệ thần kinh, tuỳ theo căn nguyên vi khuẩn gây ra như sốc nhiễm khuẩn, xuất huyết nội (gặp trong nhiễm khuẩn huyết, VMN do não mô cầu), viêm khớp, viêm thận, viêm phổi...|$|Lác, điếc, câm, mù...|$|Não úng thuỷ|$|Liệt 1 chi, liệt nửa người, liệt hai chi dưới|$|Chậm phát triển tinh thần vận động|$|Giảm trí nhớ, sa sút trí tuệ, rối loạn tâm thần|$|Động kinh.",https://www.vinmec.com/vi/benh/viem-mang-nao-mu-3084/
v,Viêm niêm mạc hang vị dạ dày,"Khó tiêu: là triệu chứng phổ biến nhất.|$|Buồn nôn: thường đi kèm với chứng khó tiêu.|$|Đau bụng vùng thượng vị|$|Ăn mất ngon|$|Đầy hơi, chướng bụng|$|Thay đổi tính chất phân: phân lúc lỏng, lúc đặc, đôi khi phân rắn thành cục như phân dê hoặc phân có màu tối như màu hắc ín (không phổ biến)|$|Thể trạng gầy, xanh xao, mệt mỏi, mất ngủ",https://www.vinmec.com/vi/benh/viem-niem-mac-hang-vi-da-day-3058/
v,Viêm mũi dị ứng,"Thể bệnh có chu kỳ: thường xảy ra đột ngột về đầu mùa lạnh hay đầu mùa nóng, bệnh nhân thấy nhột cay trong mũi, hắt hơi liên tục vài chục cái, cay mắt, đỏ mắt, chảy nước mắt. Sau đó mũi chảy nước đầm đìa, nước mũi trong như nước lã. Người bệnh còn có cảm giác rát bỏng ở kết mạc, vòm họng. Bệnh nhân bị nặng đầu, mệt mỏi uể oải, sợ ánh sáng, nên thường tìm chỗ tối để nằm. Cơn dị ứng xuất hiện nhiều lần trong ngày, tối dịu đi, bệnh kéo dài trong vài ngày đến một tuần rồi tự biến mất. Hàng năm vào đúng thời kỳ đó bệnh lại tái diễn, có những bệnh nhân bị bệnh hàng chục năm. Ở một số bệnh nhân cao tuổi, do bệnh kéo dài nhiều năm, tổn thương làm cho niêm mạc mũi thoái hóa, phù nề gây ngạt mũi; các xương xoăn mũi to phình lên, xen với những polip.|$|Thể bệnh không có chu kỳ: hay gặp nhất, bệnh nhân thường bị sổ mũi vào lúc sáng sớm thức dậy, giảm đi trong ngày, tái phát khi gặp luồng gió, gặp lạnh, tiếp xúc với bụi. Thời kỳ đầu nước mũi trong, thời gian sau đó đặc lại thành mủ, nước mũi chảy thành từng đợt, có khi viêm loét vùng tiền đình mũi; hắt hơi hàng tràng, trường hợp nặng hắt hơi liên tục nhiều giờ trong ngày, gây mệt mỏi, giảm trí nhớ; ngạt mũi thay đổi tùy theo thời gian, thời tiết và theo mùa; do nghẹt mũi bệnh nhân phải thở bằng miệng dẫn đến viêm họng, viêm phế quản; các triệu chứng ngứa trong mũi, đau thắt ở gốc mũi, do tiết dịch ứ đọng trong vòm họng nên bệnh nhân luôn phải khạc nhổ; niêm mạc mũi phù nề, nhợt nhạt, phủ dịch nhầy loãng, hoặc mủ đặc, màu trắng hoặc vàng, xanh khi có bội nhiễm vi khuẩn; niêm mạc mũi bị thoái hóa biến thành polyp to nhẵn.",https://www.vinmec.com/vi/benh/viem-mui-di-ung-4751/
v,Viêm cột sống dính khớp,,https://www.vinmec.com/vi/benh/viem-cot-song-dinh-khop-3299/
v,"Viêm cơ, áp xe cơ",,https://www.vinmec.com/vi/benh/viem-co-ap-xe-co-3300/
v,Viêm đa cơ,,https://www.vinmec.com/vi/benh/viem-da-co-3301/
v,Viêm tắc ống dẫn tinh,"Khi xuất tinh, bệnh nhân thấy đau, đau âm ĩ vùng bụng dưới, bìu, vùng chậu. Đau tăng lên khi quan hệ tình dục|$|Tinh trùng và tinh dịch xuất hiện mùi hôi. Màu của tinh trùng và tinh dịch bất thường, đôi lúc có lẫn máu hoặc có thể tinh trùng vón cục, tinh dịch loãng...|$|Bệnh nhân có triệu chứng rối loạn xuất tinh như xuất tinh sớm, xuất tinh ngược dòng.|$|Vùng bìu sưng lên, tinh hoàn chảy xệ.",https://www.vinmec.com/vi/benh/viem-tac-ong-dan-tinh-4467/
v,Viêm đường hô hấp dưới,"Hắt hơi.|$|Sổ mũi.|$|Đau họng.|$|Sốt nhẹ.|$|Mệt mỏi, đau nhức cơ, khớp.|$|Giai đoạn viêm phế quản cấp: Bệnh nhân sẽ có các triệu chứng sau:|$|Rét run.|$|Sốt cao trên 39ºC, kèm theo ho khạc đờm và đau tức màng phổi.|$|Khó thở.|$|Nhịp thở nhanh trên 30 lần/phút.|$|Có thể xuất hiện những mụn nước ở môi.|$|Sốt nhẹ.|$|Nhức đầu.|$|Ho khan.|$|Mệt mỏi.",https://www.vinmec.com/vi/benh/viem-duong-ho-hap-duoi-2954/
v,Viêm xương tai chũm,"Các triệu chứng sốt, đau tai, nghe kém đang giảm dần đột nhiên lại sốt cao trở lại với nhiệt độ 39-40oC, có thể có phản ứng màng não như mê sảng, co giật…|$|Thể trạng suy nhược, mệt mỏi, nhiễm trùng, nhiễm độc sốt cao 39- 400c|$|Ở trẻ em có thể thấy co giật, thóp phồng giống như viêm màng não.|$|Đau sâu trong tai, đau theo nhịp mạch đập là triệu chứng chính, đau tăng dữ dội, đau sâu trong tai lan ra vùng chũm và vùng thái dương, nhức đầu.|$|Nghe kém, nghe kém kiểu dẫn truyền thường kèm theo có ù tai và chóng mặt nhẹ.|$|Chảy mủ tai tăng lên hoặc ít đi do bị bít tắc dẫn lưu mủ, mủ thối.|$|Mặt chũm thường nề đỏ, ấn vào đau.|$|Ấn trên bề mặt của xương chũm có phản ứng đau rõ rệt.|$|Mủ tai: đặc có mùi thối khẳn, có màu xanh hoặc vàng đôi khi có tia máu.|$|Có thể có dấu hiệu sưng phồng ở trước trên nắp bình tai, sưng phồng ở phía sau tai, vành tai bị đẩy ra phía trước, mất nếp sau tai, mủ chảy xuống vùng cổ dọc theo cơ cổ ức đòn chũm làm sưng tấy vùng cổ, quay cổ khó khăn, mủ có thể phá vỡ cả da vùng này và tạo nên những lỗ rò.|$|Màng nhĩ: (quan sát được sau khi lau sạch  mủ tai) nề đỏ, lỗ thủng thường sát thành ống tai xương, bờ nham nhở, đáy lỗ thủng phù nề xung huyết. Góc sau trên đôi khi bị xoá.|$|Chảy mủ tai thường xuyên, nhiều là triệu chứng chính. Mủ đặc mùi thối khẳn. Mủ tai thường thối hoặc thối khẳn như cóc chết - đây là dấu hiệu nguy hiểm báo cho ta biết trong tai có chứa chất cholesteatoma, có khả năng ăn mòn xương gây biến chứng nội sọ|$|Đau tai, đau âm ỉ đau lan ra 1/2 đầu bên bệnh. Bệnh nhân thường kêu nhức nặng đầu phía bên tai bệnh, đau âm ỉ liên tục, thỉnh thoảng lại có cơn kịch phát.|$|Nghe kém tăng lên rõ rệt.|$|Soi tai lỗ thủng màng tai thường rộng, bờ nham nhở, sát khung xương, có thể thấy polyp ở trong hòm nhĩ hoặc thấy cholesteatoma. Có nhiều mủ thối, có thể có các mảnh trắng của cholesteatoma.|$|Đo sức nghe thấy sức nghe bên tại bệnh giảm, tuy nhiên mức độ thiếu hụt sức nghe phụ thuộc vào mức độ bệnh.",https://www.vinmec.com/vi/benh/viem-xuong-tai-chum-3313/
v,Viêm gân nhị đầu vai,"Triệu chứng viêm gân nhị đầu vai thường là đau liên tục, dữ dội, khu trú ở vùng phía trước vai bên trên rãnh nhị đầu, cảm giác mắc kẹt có thể đi kèm với cơn đau.|$|Bệnh nhân có thể có rối loạn giấc ngủ|$|Bệnh nhân thường cố ép gân bị viêm bằng cách xoay xương cánh tay vào trong|$|Viêm bao hoạt dịch thường đi kèm với viêm gân nhị đầu|$|Bệnh nhân viêm gân nhị đầu vai thường cảm thấy giảm dần chức năng do sự giảm tầm vận động của vai, được biểu hiện qua sự khó khăn khi làm các động tác đơn giản hằng ngày như chải tóc, cài áo ngực, với tay qua đầu khó khăn|$|Khi không được sử dụng liên tục thì teo cơ và cứng khớp là biến chứng có thể xảy ra",https://www.vinmec.com/vi/benh/viem-gan-nhi-dau-vai-3256/
v,Viêm màng ngoài tim,"Triệu chứng của người bệnh sẽ có khác biệt nhau, tuỳ vào từng loại viêm, có thể bao gồm một số hoặc tất cả những dấu hiệu sau đây:",https://www.vinmec.com/vi/benh/viem-mang-ngoai-tim-4710/
v,Viêm phổi ở trẻ em,"Giai đoạn khởi phát: Xuất hiện các triệu chứng của nhiễm trùng hô hấp (sốt, ho, sổ mũi, nghẹt mũi, quấy khóc, giảm hoạt động…)|$|Giai đoạn toàn phát: Ho khan, ho có đờm, thở nhanh liên tục. Bệnh nặng lên khi có những dấu hiệu tím tái da và niêm mạc, rút lõm lồng ngực, phập phồng cánh mũi, co rút cơ liên sườn.",https://www.vinmec.com/vi/benh/viem-phoi-o-tre-em-2951/
v,Vôi hóa cột sống,,https://www.vinmec.com/vi/benh/voi-hoa-cot-song-3073/
v,Viêm lồi cầu ngoài xương cánh tay,"Đau: đây là triệu chứng mà hầu hết bệnh nhân phải đối mặt. Đau xuất hiện ở vùng lồi cầu ngoài xương cánh tay do tổn thương viêm hoặc đứt gân cơ, đôi khi lan rộng xuống cẳng tay và cổ tay. Người bệnh cảm giác đau ngay cả khi nghỉ ngơi và tăng đau khi thực hiện các động tác duỗi cổ tay, cẳng tay, nâng vác vật nặng. Khi thăm khám, phát hiện điểm đau chói ở vùng lồi cầu hoặc cạnh lồi cầu.|$|Hạn chế vận động: là hậu quả của triệu chứng đau, các động tác duỗi, ngửa bàn tay và cầm nắm đồ vật bị hạn chế. Thậm chí các động tác cơ bản hằng ngày như cầm viết, đánh răng cũng bị cản trở.|$|Tê rần, hoặc ngứa, nóng ran ở vùng khuỷu tay, lan lên cánh tay hoặc xuống tận các ngón tay.",https://www.vinmec.com/vi/benh/viem-loi-cau-ngoai-xuong-canh-tay-4455/
v,Viễn thị,"Nhức đầu, đau thái dương|$|Đau mắt, mỏi mắt|$|Lo âu, mệt mỏi|$|Phải nheo mắt hoặc cảm thấy mệt mỏi khi làm việc ở khoảng cách gần trong khi khả năng nhìn xa còn rất tốt|$|Bộ mặt viễn thị: do muốn nhìn rõ mắt phải cố gắng điều tiết thường kèm theo sự co kéo các cơ trán, lông mày và mi khiến cho mắt người viễn thị có những nếp nhăn.|$|Mắt của người viễn thị luôn có xu hướng quay vào trong cho cảm giác là đôi mắt rất tinh.|$|Lé trong.|$|Tăng nhãn áp thường thấy trên những người viễn thị do thể mi to, tiền phòng hẹp",https://www.vinmec.com/vi/benh/vien-thi-3049/
v,Viêm buồng trứng,"Dấu hiệm viêm buồng trứng cấp tính: Đau khu vực hạ vị, rối loạn kinh nguyệt hoặc mất kinh; nhiệt độ cơ thể cao hơn mức bình thường, sốt nhẹ; trong trường hợp bệnh nhân bị bệnh thận, gan có thể cảm thấy đau ngực phải và hai bên sườn; hậu môn có cảm giác sưng nóng, ẩm ướt và đau khi đi đại tiện.|$|Viêm buồng trứng mãn tính có các dấu hiệu bệnh: khi làm việc nặng, làm việc quá sức có dấu hiệu đau ở vùng hạ vị, mức độ đau ngày càng cao; rong kinh, kinh nguyệt và dịch tiết âm đạo ra nhiều; có cảm giác mệt mỏi, sốt cao thậm chí kèm theo co giật; căng trướng, đau bụng dưới; cảm giác chán ăn, mệt mỏi và giảm cân...",https://www.vinmec.com/vi/benh/viem-buong-trung-2961/
v,Viêm đài bể thận,"Sốt cao đột ngột, rét run, thể trạng suy sụp nhanh chóng, môi khô nứt nẻ, lưỡi bẩn…|$|Đau hố sườn lưng một bên hoặc 2 bên, có khi đau âm ỉ liên tục vùng thắt lưng. Hoặc có cơn đau quặn thận kiểu sỏi tiết niệu: đau dữ dội vùng thắt lưng, lan xuống bộ phận sinh dục, đau tăng khi thay đổi tư thế hoặc sau lao động nặng.|$|Hố sườn lưng bệnh nhân có phản ứng, đau, tức|$|Hội chứng bàng quang: biểu hiện rối loạn tiểu tiện: đái buốt, đái rắt (mót đái, phải rặn liên tục), đái ra máu, đái đục, đái mủ|$|Chán ăn, ăn không ngon, buồn nôn, nôn, bụng trướng, cơ thể mệt mỏi|$|Tăng huyết áp do bệnh tiến triển lâu ngày, tái đi tái lại dẫn đến suy giảm chức năng thận|$|Thiếu máu: da xanh niêm mạc nhợt, hoa mắt chóng mặt do thận tham gia vào quá trình tạo máu bị suy giảm|$|Có thể có phù trong trường hợp đã suy thận|$|Có thể có thận to ứ nước hoặc ứ mủ dấu hiệu chạm thận (+), bập bềnh thận (+)|$|Khai thác tiền sử thấy: có tiền sử nhiễm khuẩn tiết niệu tái diễn nhiều lần, có tiền sử sỏi, thận đa nang, dị dạng đường tiết niệu, u tiền liệt tuyến...",https://www.vinmec.com/vi/benh/viem-dai-be-than-3197/
v,Viêm túi tinh,,https://www.vinmec.com/vi/benh/viem-tui-tinh-2925/
v,Vỡ ối non,"Són tiểu: thường thì không ra nước nhiều và cũng không rỉ rả liên tục như trong vỡ ối. Ngoài ra nước tiểu có mùi khai và có pH acid.|$|Khí hư: đôi khi nhiều và loãng làm dễ lầm với vỡ ối. Phân biệt bằng cách hỏi bệnh sử kỹ và khám lâm sàng cẩn thận.|$|Chất nhầy cổ tử cung: ở giai đoạn cuối thai kỳ hoặc bắt đầu chuyển dạ, cổ tử cung hé mở sẽ tống nút nhầy ở lỗ cổ tử cung ra ngoài: nhầy, dai và thường có lẫn ít máu hồng.|$|Nhiễm khuẩn ối, nhiễm khuẩn hậu sản, suy hô hấp sơ sinh, nhiễm khuẩn sơ sinh.|$|Thiểu ối → thiểu sản phổi, biến dạng chi, chèn ép dây rốn.|$|Rau bong non, thai chết trong tử cung",https://www.vinmec.com/vi/benh/vo-oi-non-3222/
v,Viêm màng hoạt dịch,"Các khớp viêm bị đau nhức:|$|Sưng đỏ hay bầm tím tại khớp bị viêm|$|Khô khớp, cứng khớp: Bao hoạt dịch bị viêm nhiễm sẽ làm hạn chế chức năng bôi trơn các khớp của hoạt dịch, lâu dần các khớp sẽ bị khô dẫn đến sự vận động khó khăn, khi bệnh nhân di chuyển kèm theo âm thanh rắc rắc như khớp muốn rời hẳn ra.",https://www.vinmec.com/vi/benh/viem-mang-hoat-dich-3304/
v,Viêm tĩnh mạch,Tấy đỏ|$|Sưng phù|$|Tay hoặc chân ấm|$|Có các vệt màu đỏ trên tay hoặc chân|$|Nhạy cảm với cơn đau|$|Khó thở không rõ nguyên nhân|$|Đau ngực|$|Ho ra máu|$|Đau khi thở sâu|$|Thở nhanh|$|Cảm thấy choáng váng hoặc mệt mỏi|$|Nhịp tim nhanh,https://www.vinmec.com/vi/benh/viem-tinh-mach-2940/
v,Viêm đường tiết niệu,"Thường xuyên kích thích đi tiểu|$|Cảm giác đau buốt và nóng rát khi đi tiểu|$|Đi nhiều nhưng lượng nước tiểu ít|$|Nước tiểu có nhiều bọt|$|Nước tiểu màu hồng, màu đỏ hoặc màu cola - đây là dấu hiệu có máu trong nước tiểu|$|Nước tiểu có mùi nặng|$|Ở phụ nữ có đau vùng chậu - đặc biệt là ở trung tâm của xương chậu và xung quanh khu vực xương mu.|$|Tổn thương thận vĩnh viễn do nhiễm trùng thận cấp tính hoặc mãn tính (viêm bể thận) do nhiễm trùng tiểu không được điều trị.|$|Tăng nguy cơ sinh con nhẹ cân hoặc sinh non.|$|Hẹp niệu đạo ở nam giới do viêm niệu đạo tái phát do lậu cầu.|$|Nhiễm trùng huyết, một biến chứng có khả năng đe dọa tính mạng người bệnh, đặc biệt là nếu nhiễm trùng máu xuất phát từ thận.",https://www.vinmec.com/vi/benh/viem-duong-tiet-nieu-2998/
v,Viêm chóp xoay,"Đau âm ỉ sâu trong vai, lan lên cổ hoặc lan xuống cánh tay nhưng không vượt quá khuỷu tay. Đau về đêm, sau ngày làm việc vất vả.|$|Rối loạn giấc ngủ, có thể mất ngủ, đặc biệt là khi nằm về bên đau.|$|Bệnh nhân có cảm giác yếu cánh tay, khó thực hiện các động tác như chải đầu, mặc áo, đưa tay ra phía sau đầu.|$|Đối với viêm gân chóp xoay vai: cung gây đau nhất tại vị trí cánh tay dạng  70°- 120° so với thân người.|$|Đối với chèn ép gân chóp xoay: bệnh nhân được yêu cầu để thẳng cánh tay nép thân mình, xoay vào trong. Sau đó bác sĩ sẽ từ từ dạng tay trong bình diện xương vai, nếu bệnh nhân sẽ thấy đau khu trú tại khoang dưới mỏm cùng hay tại bờ trước của mỏm cùng. Đây gọi là biện pháp va chạm Neer.|$|Đối với rách gân chóp xoay:  bác sĩ giúp đưa cánh tay bệnh ra xa thân người bệnh, nâng về phía đầu, hạ xuống từ từ đến 90°, sau đó xuống thấp hơn nữa thì sẽ thấy cánh tay của bệnh nhân rơi xuống một cách nhanh chóng do gân đã bị rách. Đây gọi là biện pháp rơi cánh tay.",https://www.vinmec.com/vi/benh/viem-chop-xoay-3258/
v,Viêm dây thần kinh thị giác,"Hầu hết các bệnh nhân bị viêm dây thần kinh thị giác đều có triệu chứng đau mắt, đặc biệt đau hơn khi chuyển động mắt và có cảm giác đau âm ỉ phía sau mắt.|$|Thị lực một bên mắt bị mất, thị lực giảm đáng kể sau vài giờ hoặc vài ngày, sau đó phục hồi dần trong vài tuần đến vài tháng. Có một số trường hợp tình trạng giảm thị lực vĩnh viễn có thể xảy ra.|$|Hiện tượng giảm tầm nhìn có thể xảy ra ở mọi hình thái.|$|Bị giảm nhận thức về màu sắc, khả năng nhận biết màu sắc bị giảm đáng kể.|$|Bệnh viêm dây thần kinh thị giác thường gây ảnh hưởng đến một bên mắt. Bệnh nhân mắc bệnh có thể nhìn thấy ánh sáng nhấp nháy hoặc chớp sáng khi mắt có dấu hiệu chuyển động.",https://www.vinmec.com/vi/benh/viem-day-than-kinh-thi-giac-3040/
v,Vỡ tử cung,"Triệu chứng thường không điển hình chủ yếu là đau bụng tự nhiên, đau nhiều ở vùng tử cung, đau ngày càng tăng lan ra toàn ổ bụng|$|Âm đạo có thể ra máu đỏ tươi|$|Sản phụ đau quằn quại, cơn đau kéo dài và cường độ tăng khiến bệnh nhân kêu la dữ dội|$|Đoạn dưới bị kéo dài có khi đến rốn|$|Ở giai đoạn muộn tử cung có thể bị thắt lại ở đoạn dưới tạo thành hình quả bầu nậm, vòng thắt đó gọi là vòng Bandl|$|Thành đoạn dưới rất mỏng và ấn đau, ngôi thai có thể phồng lên|$|Hai dây chằng tròn sờ rõ và căng, phối hợp với vòng Bandl gọi là dấu Bandl-Frommel. Tử cung sẽ vỡ ngay nếu không được xử trí|$|Cơn co tử cung kéo dài với cường độ mạnh, khoảng cách các cơn co ngắn|$|Tim thai biến đổi do thiếu oxy|$|Các dấu hiệu dọa vỡ tử cung rõ ràng, sản phụ biểu hiện kích thích, vật vã dữ dội vì đau đớn|$|Đoạn dưới kéo dài, căng mỏng có chỗ ấn đau chính là điểm sắp vỡ|$|Xuất hiện các dấu hiệu choáng|$|Âm đạo ra máu đỏ tươi|$|Không còn hình ảnh quả bầu nậm tử cung hay dấu Bandl-Frommel|$|Nghe không thấy tim thai",https://www.vinmec.com/vi/benh/vo-tu-cung-4470/
v,Viêm bàng quang cấp,"Hội chứng bàng quang: bao gồm các triệu chứng đái buốt (cảm giác đau hoặc bỏng rát khi đi tiểu), đái rắt (đi tiểu nhiều lần, mỗi lần chỉ đi được một ít, cảm giác tiểu không hết bãi), có thể đái máu, đái mủ cuối bãi.|$|Có thể có đau nhẹ vùng trên khớp mu khi bàng quang căng. Tuy nhiên có trường hợp bệnh nhân bị đau nhiều, thậm chí đau lan sang niệu đạo, âm hộ (với nữ giới). Cảm giác đau thường giảm hoặc hết sau khi đi tiểu xong.|$|Đôi khi triệu chứng không điển hình, chỉ có nóng rát khi đi tiểu hoặc đái rắt.|$|Thường không sốt hoặc chỉ sốt nhẹ ( nhiệt độ < 38oC ).|$|Xét nghiệm nước tiểu thường quy thường thấy: Bạch cầu niệu dương tính từ (++) đến (+++) (≥ 104 bạch cầu/ml), Nitrit (+), có thể có hồng cầu niệu hoặc không.|$|Soi nước tiểu trên kính hiển vi thấy có bạch cầu đa nhân thoái hóa hoặc > 3 bạch cầu/vi trường.|$|Cấy nước tiểu: Vi khuẩn niệu ≥ 105/ml nước tiểu. Tuy nhiên chỉ cần cấy nước tiểu khi có nguyên nhân thuận lợi, điều trị thông thường không đáp ứng, tái phát hoặc bệnh nhân là nam giới.|$|Không có protein niệu trừ khi có đái máu, đái mủ đại thể.",https://www.vinmec.com/vi/benh/viem-bang-quang-cap-3167/
v,Viêm tai giữa cấp tính,"Trẻ em: trẻ em thường hay khóc, mất ngủ, sốt, bứt rứt, khó chịu ở tai, có dịch chảy mủ ở tai, mất cân bằng và mất thính lực, rối loạn tiêu hóa. Trẻ thường kêu đau, dụi tai, quấy khóc  và bỏ ăn.|$|Người lớn: Khi mắc bệnh biểu hiện thường gặp là sốt, cơ thể mệt mỏi, mất nước. Thường xuyên xuất hiện đau đầu, mất ngủ, chảy dịch lỗ tai, giảm thính lực, ù tai",https://www.vinmec.com/vi/benh/viem-tai-giua-cap-tinh-3268/
v,Viêm khớp phản ứng,,https://www.vinmec.com/vi/benh/viem-khop-phan-ung-4458/
